UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Embajada de Rusia en Chile,@EmbRusChile,2022-04-11T01:08:51.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 10, 2022
Organización gubernamental de Rusia","#desnazificación 

Una abuela campesina confunde a soldados ucranianos con rusos y los saluda con la bandera de la URSS. Uno de los ucranianos le ofreció comida enlatada, pero cuando le quitó la bandera y empezó a pisotearla, la anciana le devolvió la bolsa.
@ActualidadRT",,8,23,35,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/1513323041031438344/pu/img/-z9cklzuZ8EY80fQ.jpg']",https://twitter.com/EmbRusChile/status/1513323157637120000
Embajada de Rusia en Chile,@EmbRusChile,2022-04-12T01:55:41.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 11, 2022
Organización gubernamental de Rusia","¿Qué es el neonazismo ucraniano?

Por ejemplo, es cuando un ex-presidente está tomando selfies muy divertidos después del espectáculo ""La masacre de #Bucha"".
E - empatía.

¡Basta ya!
#Desnazificacion",➡,5,12,28,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1513697329756397572
Embajada de Rusia en Chile,@EmbRusChile,2022-04-16T16:32:43.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 16, 2022
Organización gubernamental de Rusia","La mala preparación del ""stand-up""? ",🤷,3,7,26,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/semantic_core_img/1290393477595820032/pLqK9_SG?format=png&name=orig', 'https://pbs.twimg.com/media/FQZ4xEoXMAw9L6M.jpg']",https://twitter.com/EmbRusChile/status/1515367594596917250
Embajada de Rusia en Chile,@EmbRusChile,2022-04-16T17:16:48.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 16, 2022
Organización gubernamental de Rusia","Y además, un mensaje para mercenarios extranjeros neonazi: Keep calm, stay home.
#Desnazificacion",📢 💬,2,4,9,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/1515377016949944324/pu/img/gwPKxFcclixtzYR7.jpg']",https://twitter.com/EmbRusChile/status/1515378689135030279
Embajada de Rusia en Chile,@EmbRusChile,2022-04-22T00:50:32.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 21, 2022
Organización gubernamental de Rusia","Las caricaturas de la época soviética siguen estando de actualidad. Los mismos caracteres, la misma historia, pero con nueva esencia.

#desnazificación",,,6,19,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1517304815151423490
Embajada de Rusia en Chile,@EmbRusChile,2022-04-21T17:46:54.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 21, 2022
Organización gubernamental de Rusia"," Si hay solidaridad periodística, entonces este es el momento.
@T13
 @ElMercurio_cl
 @El_Ciudadano
 @elmostrador
 @meganoticiascl",⚠ ❗ ☝ 🔗,,4,5,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/EmbRusChile/status/1517198201773776897
Embajada de Rusia en Chile,@EmbRusChile,2022-04-29T17:48:54.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Apr 29, 2022
Organización gubernamental de Rusia","La rúbrica
¿El régimen de Kiev tiene la obligación de respetar y poner en práctica los derechos humanos? ¿Es solo una cuestión de gustos? 
¿Cuál es el propósito del bombardeo ucraniano de dos mercados en #Donetsk este jueves?
4 civiles murieron, 21 personas resultaron heridas.",❓,1,20,48,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1520097809873227777
Embajada de Rusia en Chile,@EmbRusChile,2022-05-05T02:51:37.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 4, 2022
Organización gubernamental de Rusia","Estimados seguidores, les invitamos a leer el ""Manifiesto en defensa de la vida"", publicado por el Colectivo de Escritores Luis Enrique Délano: https://goo.su/gXCf 

#opinion #manifiesto #stophatingrussians",📢,3,8,37,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1522046327873490945
Embajada de Rusia en Chile,@EmbRusChile,2022-05-02T13:40:20.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 2, 2022
Organización gubernamental de Rusia","Hace  años, el 2 de mayo de 2014, neonazis ucranianos quemaron vivas en #Odesa a 42 personas que rechazaban el golpe del #Maidan.
Nadie ha sido juzgado.
¿Donde estuvieron estimados defensores de los DDHH?
¡Basta ya!
#Desnazificacion",,5,19,37,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1521122417531367425
Embajada de Rusia en Chile,@EmbRusChile,2022-05-09T01:14:36.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 8, 2022
Organización gubernamental de Rusia","El 9 de mayo - El Día de la #Victoria en la Gran Guerra Patria!
La #música con espíritu del triunfo del mundo libre sobre el nazismo y fascismo para nuestros estimados seguidores: https://goo.su/3c0H3OZ",🥁,4,24,68,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1523471463327535105
Embajada de Rusia en Chile,@EmbRusChile,2022-05-10T13:38:32.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 10, 2022
Organización gubernamental de Rusia","[1/3] Con motivo del 77 aniversario de la #VICTORIA en la Gran Guerra Patria, el 9 de mayo de 2022 en el territorio de la Embajada se celebró la acción tradicional conmemorativa #RegimientoInmortal. En la marcha participaron los funcionarios de la Misión junto con sus familiares",,8,19,56,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1524021071216840704
Embajada de Rusia en Chile,@EmbRusChile,2022-05-07T16:59:10.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 7, 2022
Organización gubernamental de Rusia","""La cultura de la cancelación se ha convertido en la cancelación de la cultura"". El presidente de Rusia Vladímir Putin.",📌,2,5,16,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1522984398416596992
Embajada de Rusia en Chile,@EmbRusChile,2022-05-08T02:40:09.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 7, 2022
Organización gubernamental de Rusia","Para los próximos materiales de estimada ""La Tercera"" sobre #Azovstal y los civiles capturados por el batallón neonazi ""Azov"".
#Desnazificacion",,2,2,8,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1523130605214396418
Embajada de Rusia en Chile,@EmbRusChile,2022-05-18T04:02:00.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 17, 2022
Organización gubernamental de Rusia","El 18 de mayo celebramos el Día Internacional de los #Museos. Todos recordamos la sentencia de entregar a #Ucrania la colección del oro escita procedente de los museos de #Crimea, pronunciada por el Tribunal de Apelaciones de Ámsterdam. Otro ejemplo del voluntarismo occidental.",,,1,4,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1526775081711591424
Embajada de Rusia en Chile,@EmbRusChile,2022-05-20T03:09:45.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
May 19, 2022
Organización gubernamental de Rusia","¡Estamos en #Telegram! Únete a nuestro canal http://t.me/embruschile 
Más noticias, más videos, más memes. 

¡NOS VEMOS!",📲 😉,,1,7,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/tweet_video_thumb/FTK5D7pWIAEkVAO.jpg']",https://twitter.com/EmbRusChile/status/1527486708555698181
Embajada de Rusia en Chile,@EmbRusChile,2022-06-23T01:48:03.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Jun 22, 2022
Organización gubernamental de Rusia","Les invitamos a leer el artículo del Embajador de #Rusia en Chile Sergei N. Koshkin ""Situación en Ucrania: Rusia defiende la causa justa"" publicado en el diario 
@latercera
 
https://goo.su/6zHj6yq
 #Desnazificacion",,2,18,37,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1539787335642107905
Embajada de Rusia en Chile,@EmbRusChile,2022-07-17T13:21:07.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Jul 17, 2022
Organización gubernamental de Rusia","""¡Quiero vivir en #Rusia!"" le pide una residente de Svetlodarsk al jefe de la administración de la ciudad liberada después de 8 años de la presión por el régimen de Kiev. 
#desnazificación #justicia",,2,17,73,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/1548659013935661058/pu/img/D3mPeQZ41Zjs-OTz.jpg']",https://twitter.com/EmbRusChile/status/1548659061792448514
Embajada de Rusia en Chile,@EmbRusChile,2022-08-17T18:44:28.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Aug 17, 2022
Organización gubernamental de Rusia","La verdadera soberanía de Ucrania solo es posible en asociación con Rusia. Nuestros lazos espirituales, humanos y de civilización se formaron durante siglos y tienen su origen en las mismas fuentes, se han endurecido por pruebas, logros y victorias comunes.
Vladímir Putin",📌,10,3,10,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1559974457288056832
Embajada de Rusia en Chile,@EmbRusChile,2022-08-17T04:22:00.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Aug 16, 2022
Organización gubernamental de Rusia","#Hoy recordamos a Muslím Magomayev, el mundialmente famoso cantante y compositor de la era soviética.",👏 👏 👏,2,,4,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1559757410507653120
Embajada de Rusia en Chile,@EmbRusChile,2022-08-19T22:46:55.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Aug 19, 2022
Organización gubernamental de Rusia","Replying to 
@LivFaustDieJung
 @mae_rusia
 and 8 others",,183,7,3,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1560760247244845057
Embajada de Rusia en Chile,@EmbRusChile,2022-08-20T03:55:22.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Aug 19, 2022
Organización gubernamental de Rusia","Las acciones hablan más que las palabras. 
#Desnazificación",,8,1,4,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/semantic_core_img/1290393477595820032/pLqK9_SG?format=png&name=orig']",https://twitter.com/EmbRusChile/status/1560837874764873728
Embajada de Rusia en Chile,@EmbRusChile,2022-10-01T22:59:59.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Oct 1, 2022
Organización gubernamental de Rusia","""Esa es Polina, la primera niña rusa que nació en la República Popular de Donetsk (RPD) después de su reunificación con Rusia"", escribió en su blog el Presidente del Gobierno de la RPD, Vitaly Khotsenko. 

¡Deseamos a su familia felicidad, salud y paz!",🧸 🧸,5,6,26,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/1576346158930317312/pu/img/Jh2QGo5gW9mBYIyU.jpg']",https://twitter.com/EmbRusChile/status/1576346214177853441
Embajada de Rusia en Chile,@EmbRusChile,2022-10-09T22:22:10.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Oct 9, 2022
Organización gubernamental de Rusia","El сomandante en jefe de las FF.AA. del régimen #neonazi de Kiev, Valerii Zaluzhnyi, en su cuenta oficial de Twitter publica una foto de sí mismo llevando una pulsera con #esvástica. 

Una prueba más (que ya nos sobran).

#desnazificación",❗ ❗,15,11,6,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1579235801329651712
Embajada de Rusia en Chile,@EmbRusChile,2022-10-09T16:46:54.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Oct 9, 2022
Organización gubernamental de Rusia",El Canciller Serguéi Lavrov: el comercio entre #Rusia y América Latina en los primeros seis meses de 2022 creció un 27% frente al mismo período del año pasado. No tuvimos ni tenemos nuestra propia #DoctrinaMonroe. Abogamos por una cooperación igualitaria y mutuamente beneficiosa.,,3,5,11,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/tweet_video_thumb/FepF2BWXgAE1jpY.jpg']",https://twitter.com/EmbRusChile/status/1579151427800563714
Embajada de Rusia en Chile,@EmbRusChile,2022-12-16T01:04:40.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Dec 15, 2022
Organización gubernamental de Rusia","El día de hoy, el 15 de diciembre de 2022, la #periodista rusa Daria #Dúguina cumpliría sus 30 años.  https://goo.su/aAqLM
#libertaddeexpresión",,,,3,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1603556683720130561
Embajada de Rusia en Chile,@EmbRusChile,2022-12-21T22:22:34.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Dec 21, 2022
Organización gubernamental de Rusia","""Washington, que se ha convertido de hecho en parte en el conflicto, no podrá evitar su complicidad en el #terror desatado por el régimen de #Kiev contra la población rusa"" 
La portavoz del Ministerio de Asuntos Exteriores de Rusia, María Zajárova",,1,,4,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1605690214571134976
Embajada de Rusia en Chile,@EmbRusChile,2022-12-25T14:07:35.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Dec 25, 2022
Organización gubernamental de Rusia","¡La Embajada de #Rusia en #Chile les desea una feliz #Navidad!

 La Plaza Roja, Moscú, por Andrey Moshkarov",🎄 🎄 📸,1,14,127,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1607015201387282432
Embajada de Rusia en Chile,@EmbRusChile,2023-02-21T00:19:06.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Feb 20
Organización gubernamental de Rusia","Cuando ""En #Ucrania no hay nazismo"".
Las unidades militares del régimen de Kiev saludan a estilo #nazi y gritan ""¡Gloria a la Nación!"". Y lo más importante - lo graban en video y no lo ocultan.
#desnazificación",,1,7,17,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/ext_tw_video_thumb/1627824840227823616/pu/img/h2Qz8Jq1l1E8QeZa.jpg']",https://twitter.com/EmbRusChile/status/1627825203559469058
Embajada de Rusia en Chile,@EmbRusChile,2023-02-21T17:24:43.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Feb 21
Organización gubernamental de Rusia","Mensaje del Presidente de la Federación de Rusia Vladimir #Putin a la Asamblea Federal
https://is.gd/5Xu2dh",⚡ 🔗,1,1,6,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1628083308134379532
Embajada de Rusia en Chile,@EmbRusChile,2023-02-26T14:27:05.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Feb 26
Organización gubernamental de Rusia","Hoy celebramos el último día de la #Máslenitsa, la Semana de la Crepería. Esta fiesta tiene sus inicios en las tradiciones paganas y hace siglos significaba el comienzo de la primavera. ",🥞 🌞,4,7,29,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1629850543060398081
Embajada de Rusia en Chile,@EmbRusChile,2023-02-28T23:31:31.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Feb 28
Organización gubernamental de Rusia","Les invitamos a leer el artículo del Embajador de Rusia en Chile Sergei N. Koshkin publicado en ""El Mercurio"". Una clara explicación de la crisis en #Ucrania. 
https://t.me/embruschile/937",➡,5,10,21,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1630712331318566916
Embajada de Rusia en Chile,@EmbRusChile,2023-03-01T02:56:51.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Feb 28
Organización gubernamental de Rusia","Replying to 
@VientoDelSure",,,2,2,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1630764003411603458
Embajada de Rusia en Chile,@EmbRusChile,2023-03-08T12:38:42.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Mar 8
Organización gubernamental de Rusia","La portada de la revista ""Krokodil"" (30.06.1963) dedicada al vuelo de nuestra cosmonauta Valentina Tereshkova.
- ¿y dónde están ahora sus ventajas en el espacio? 
#8Marzo Feliz Día Internacional de la Mujer ",🧕,,,4,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1633447147868651520
Embajada de Rusia en Chile,@EmbRusChile,2023-03-18T14:03:12.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Mar 18
Organización gubernamental de Rusia","Clarísima la explicación del vicepresidente del Consejo de Seguridad de Rusia, Dmitry Medvedev: La ""Corte Penal Internacional"" ha emitido una orden de detención contra Vladimir Putin. No hace falta explicar DÓNDE debe utilizarse este papelito. 
#seguimos",😉 🧻,3,3,12,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/EmbRusChile/status/1637092292401025024
Embajada de Rusia en Chile,@EmbRusChile,2023-03-18T15:02:14.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Mar 18
Organización gubernamental de Rusia",¡Ayuda a Dora a encontrar las cosas más politizadas! ,🔍,1,2,1,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1637107145018679298
Embajada de Rusia en Chile,@EmbRusChile,2023-03-18T14:47:56.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Mar 18
Organización gubernamental de Rusia","Replying to 
@hllanosh",🤡,,,2,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1637103549225074689
Embajada de Rusia en Chile,@EmbRusChile,2023-03-25T01:34:03.000Z,"Embajada de Rusia en Chile
@EmbRusChile
·
Mar 24
Organización gubernamental de Rusia"," Ucrania: terror a la carta

Los ataques terroristas de #Ucrania y la brutalidad de sus combatientes, lejos de ser algo nuevo. 
Vean el nuevo documental del RT",▶,2,,2,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmbRusChile/status/1639440474690793473
